"","GeneralType","Type","PRKCZ","EPHA2","PINK1","ID3","SFN","SESN2","SLC2A1","PTPRF","CDKN2C","JUN","GADD45A","GNG12","SHC1","LAMC1","PIK3C2B","LAMB3","TRAF5","DUSP10","CAPN2","ID2","TRIB2","TP53I3","LTBP1","EPAS1","EPCAM","HK2","CAPG","DUSP2","SPC25","ITGA6","FZD7","IDH1","FN1","IGFBP2","ARL4C","PPARG","TGFBR2","KIF15","CDC25A","LAMB2","FLNB","MITF","PHLDB2","MYLK","TIPARP","MECOM","TNIK","PLD1","TNFSF10","CLDN1","BCL6","SGCB","IL8","PTPN13","PITX2","CAMK2D","VEGFC","PARP8","ITGA2","IL6ST","MAP3K1","PLK2","SSBP2","EGR1","DUSP1","FOXC1","NEDD9","DDR1","HSPA1A","HSPA1B","BAG2","CD109","AIM1","SESN1","FYN","SGK1","MAP3K5","TNFAIP3","PERP","FAM20C","PDGFA","MAD1L1","TWIST1","GLI3","STK17A","IGFBP3","GRB10","CDK6","LAMB1","MET","HIPK2","PARP12","TNFRSF10A","DUSP4","FGFR1","SNAI2","LYN","E2F5","CCNE2","FZD6","EXT1","SNTB1","CDKN2A","TLE1","NEK6","DIP2C","CAMK1D","ITGB1","DKK1","AIFM2","PCBD1","DDIT4","FAS","DUSP5","MGMT","CD82","DDB2","DTX4","CCND1","ENDOD1","BIRC3","CASP4","ETS1","PTPN6","EPS8","MGST1","PRICKLE1","DDIT3","DUSP6","SOCS2","ELK3","FARP1","ZIC2","EFNB2","IRS2","COL4A1","COL4A2","PCK2","PRKD1","CFL2","NFKBIA","PYGL","BMP4","DAAM1","SIX4","HSPA2","FOS","VRK1","EVL","THBS1","IDH2","BLM","MVP","MLKL","PLCG2","JUP","FZD2","MAP2K6","RAC3","NDC80","LAMA3","TCF4","ATP8B1","PMAIP1","GADD45B","ICAM1","ICAM3","CDKN2D","DLL3","AXL","RELB","RRAS","TRIB3","PLCB4","PYGB","ID1","CD40","SIK1","PDK3","MSN","PHKA1","FLNA"
"HPAC","pancreas","pancreas",7.128200715,9.56535952,7.388804109,3.29178604,10.25326729,7.841841233,8.649244586,8.155503214,4.464439076,7.01927874,10.42373815,7.273067789,7.098745937,7.448047976,7.512193709,9.356641919,5.244166011,6.699042431,9.524229648,4.56078967,9.294604693,7.411827897,5.286264362,5.594993673,10.56570311,7.936472602,7.48375074,5.614431263,5.659064694,8.849938209,5.175309037,8.740391974,4.536087578,3.463160374,7.966737458,10.49866566,6.033217117,5.472360037,5.377826127,5.734946869,10.52582801,4.916794228,4.818595894,3.442236496,8.267093944,7.760026528,6.473261136,5.333250848,5.641131919,5.765465073,7.600472231,3.833727913,4.67861196,3.338291197,4.45074265,7.029784624,3.139003715,7.30261481,10.37354621,4.941590273,9.070752202,7.732283895,4.401198514,9.8551112,5.54894232,8.984310099,5.268590811,6.622907846,11.04281953,9.64726739,5.849658715,5.780704574,3.937253905,4.31646274,4.547986038,8.741902807,7.980574676,6.985066849,9.604620357,5.646412621,5.599264633,5.911428486,3.771056253,3.324120409,6.408682686,10.26748682,6.137157571,7.996477589,6.096056361,7.147249596,5.474291193,8.186158435,6.066733378,10.1027491,3.625616487,8.236808919,7.288687643,9.144672613,5.037185596,7.472977901,6.747141274,5.532959991,6.229802403,8.93788228,4.909936959,6.484372385,6.219660984,8.745716141,11.71128541,5.840127961,8.54211359,10.29101594,6.856653341,10.9215424,7.165336871,5.088209801,5.912129589,9.913187206,9.28511303,5.469878512,6.433033322,8.402079722,6.64613805,6.092763297,9.248395592,11.29140683,6.865625642,7.014792484,9.839864615,4.211656167,7.008740992,6.044748766,5.078509277,7.204915411,8.406466142,3.412621297,3.657644415,6.235370663,2.854551149,4.7984747,9.515422688,3.223579152,10.95096776,8.615818479,8.939339859,4.556833731,8.551675402,7.336063754,3.681365289,4.781482773,4.576789236,7.270934431,7.071361456,7.66608048,4.028012095,9.155509051,4.266301431,5.697185471,6.307846776,6.168733444,9.233505291,3.500693768,7.140272005,9.140244619,7.43319152,4.731667299,6.630118118,6.598927555,3.394569374,7.976718462,7.408735378,8.30725093,6.521927994,4.160393839,6.485954772,11.33340449,3.307333882,10.35627086,4.414169096,5.330900063,4.23380687,5.387880519
"HPAF-II","pancreas","pancreas",8.098662085,7.604514615,7.185815287,9.653791742,8.386690071,6.827048375,8.598989908,7.631237291,4.831428066,6.840206857,9.345903654,7.507429585,7.57851027,6.861875024,7.626101596,7.487644207,6.155257463,5.777136073,9.449048682,7.941173597,7.252470715,8.4086217,4.397959443,5.635133901,10.70933915,6.472368507,9.83880393,5.543717533,7.583433941,8.796475221,5.793081674,8.952242184,4.12870469,3.356674371,8.715305556,8.911428779,7.525352174,6.070157577,5.31758274,6.037628661,8.821360106,5.432162245,4.586178258,4.879418208,7.880366008,6.992318713,6.176660142,4.666517331,6.269841315,6.929750215,5.332923464,5.263511818,7.033076241,5.88391541,6.478929758,5.795035331,4.267980045,5.955205468,9.918119719,4.864945871,8.48434107,7.94423508,4.6070578,10.21870738,6.816171098,6.543798169,3.51082369,7.040204238,10.6194895,9.127096808,6.2244351,4.937049834,6.180936621,3.824838402,4.019291501,5.061678414,6.986485489,5.781193134,8.962216216,7.282561786,5.149392711,6.384549302,2.930718815,3.280305985,7.447984223,8.080784949,6.752584691,7.137982975,5.063865875,6.054609055,5.387331719,8.12127511,5.887974897,9.665387511,4.217954616,8.638755831,6.865208477,8.463059016,5.752410486,6.616969369,7.438402045,5.353094526,8.449697407,7.13877762,4.711798343,4.718562559,3.89891654,9.771119012,11.88877989,4.953148815,8.106205743,8.113066029,4.312870016,9.258963742,8.632886986,8.542230982,6.641306123,9.506841988,7.755352377,7.621937644,6.733527637,7.613503854,5.752943178,5.100679704,8.19413366,10.32889381,6.83752679,6.079262763,10.98067816,3.154176396,7.832929764,3.706033908,4.642896051,6.358168918,4.789983076,3.301048685,3.643532798,7.499989078,2.992901231,6.145195501,9.61682933,4.292261156,11.59760747,7.769629661,7.870403494,4.923844561,10.53580811,8.513781038,4.022903761,4.589566094,6.696832749,7.182629389,8.103516196,8.505864394,6.101433368,9.382604248,4.428735984,5.400405174,4.602855718,7.001349029,9.432711588,3.463342622,7.073124808,8.669506438,8.146832089,3.940429689,6.665174559,6.273289856,3.567938703,6.472918828,5.547476061,8.750436732,7.148627528,3.208173381,7.129895896,12.05582465,6.748320582,7.111019458,6.710745315,5.974517262,6.106484718,7.287512963
"HuP-T3","pancreas","pancreas",7.037349974,7.933265398,8.084490481,7.02476191,9.831710368,6.372088172,7.320675745,8.112271547,7.324291283,7.227950805,10.1078622,7.768513227,6.216436986,7.37510536,6.347765966,7.867192783,5.843825651,7.498412302,9.281725896,6.599833184,7.022764051,7.141096988,4.264473755,4.644055301,10.728467,7.564777746,8.086126154,3.51300577,6.663709085,7.469465306,4.95343162,8.66815714,6.97483525,2.926379526,8.701796051,9.650979336,6.867471472,5.84923497,5.639106239,6.332161568,9.145661733,6.518561877,5.593999537,4.449986948,7.800010786,6.580609082,3.099561525,4.424705834,5.785320842,6.491931075,4.370930403,5.294057226,6.094208663,6.517033837,5.406360187,5.540347703,6.831292232,7.034680692,8.13817595,4.822384672,8.743535838,8.51967549,5.656552732,8.571358059,6.040606248,5.134435393,3.125286416,8.284149628,11.78216159,10.44921408,5.172566379,4.177424507,4.858390063,3.558468583,5.000732887,5.852706696,8.896638564,5.260003558,7.488856572,3.915607376,4.505633195,6.663063029,3.608538166,2.904981581,6.622294942,7.085742112,4.965601301,7.015683996,5.895168111,7.205898453,5.55653885,7.489662923,6.582909021,10.17696641,4.15297982,4.768224063,5.905731179,8.679467873,5.772159185,7.30373956,7.924503109,5.345086317,3.476250303,8.496419798,6.552435349,4.549440227,4.637784661,7.983070031,9.852250935,4.887552877,8.188954574,10.70216314,5.007025686,8.343975336,7.260044322,6.182186554,6.439888438,8.436101699,7.576073113,7.683155628,7.107929829,8.056666965,4.908464338,5.771575754,7.924422174,11.27314565,5.339384929,4.748087424,6.536565994,4.255913372,7.090715826,5.218430808,5.740153744,6.64327444,6.954388831,5.050302798,5.742211029,5.561009467,3.337490398,8.054965041,9.296861483,10.66450843,8.587345646,6.815315816,8.551413314,7.490508488,8.478186305,8.142790268,3.592263233,5.723672573,6.11215638,7.229455439,8.143271595,7.93903542,6.769410455,9.420601499,8.188479016,4.793250711,5.115686219,8.428031138,6.651664373,3.711072174,6.46948256,8.585475709,7.713503091,5.389596033,7.182794258,7.857064746,4.466705403,7.775281585,5.651847047,9.172972429,4.995256557,3.349199571,5.784463923,10.02187872,3.599990181,8.130970245,4.576426712,8.345802065,5.509795518,6.734230526
"HuP-T4","pancreas","pancreas",6.92216112,8.180702493,6.314733627,8.142740352,9.257777632,5.800734451,6.716700035,7.612448218,6.313996489,8.499186255,8.635022716,8.116394293,6.022114444,6.638163802,8.583616034,7.89555105,5.618415272,7.972794717,8.570766653,6.170245044,9.43764124,7.230275535,4.075008305,5.879666491,10.03746195,6.131448144,7.378587337,3.787786868,5.377102062,7.433791778,4.052551236,10.32513971,3.218191315,2.990248321,5.355768991,10.92929948,6.470787122,5.909650438,4.250314799,5.859220194,8.290096271,5.561143248,4.308145407,3.438402589,8.365160887,10.36726132,5.467069046,4.83447393,5.741156194,7.054382272,4.985014998,4.969605331,3.71163951,5.641651137,4.50303456,5.431087037,4.230728484,7.160061656,7.828467175,4.908636823,7.401058568,7.192950856,3.539115288,7.960654102,5.008860585,8.738412117,6.265804444,6.941038487,10.80349692,9.414905809,6.590897055,3.225224222,6.150014241,5.580890988,6.035710256,5.171664608,6.964743566,5.19500655,8.712400208,5.015000904,5.797234952,4.194727271,5.742155746,3.426772187,5.368945903,7.453185412,3.797529865,7.263153647,4.638101639,4.317835904,3.684726,8.185439937,6.495129395,8.152771188,3.63536851,3.59476143,6.752289589,7.338125074,5.940841922,6.069987213,7.550059702,3.458588989,3.695855713,8.748065882,6.737265511,5.449491561,5.021607313,7.940785823,8.980406925,5.546138175,7.64283887,6.894522986,4.442634811,7.184715642,7.495516501,8.281020359,7.460251644,10.63877802,7.055076637,5.395920542,6.200101443,8.861536957,4.825291673,6.13482035,8.145460952,10.86973304,4.788471149,4.605228402,8.087159418,3.978470629,6.624167607,6.12642151,3.403346786,6.173501478,6.91761028,3.397584328,4.70150814,5.358696661,2.75765826,5.588208079,8.192489498,9.80788605,8.818910604,7.066111361,7.986080484,4.0545138,6.860209836,8.052243223,3.659804538,3.813652818,5.962194836,7.883283852,7.727632059,8.594856155,5.376176299,9.897044022,5.380036898,6.468201958,7.204279415,7.31253481,8.272267021,5.283242959,9.667271618,7.202445482,6.829599466,3.453355947,7.199230623,7.52128289,3.593036113,4.646806597,5.125182232,7.067679977,4.381431698,3.267001893,4.799402553,10.33814938,6.176412761,7.689231655,3.613758393,6.551323369,5.06931295,4.847495112
"KP-1N","pancreas","pancreas",6.338496848,7.741318057,7.058863345,9.669557336,8.136440854,6.457733631,5.681662613,6.800262532,8.212731243,7.006734777,9.251179937,8.610542763,8.355644901,7.809335271,4.889932441,3.960771681,5.23372254,4.212790755,9.466989846,5.697046723,5.379649382,7.871837416,4.173099288,5.314457258,4.48152132,5.50461614,7.800379154,3.493069048,8.412959245,7.761175838,6.299494721,7.802266296,3.155182481,3.505351335,9.351965444,9.019097119,5.828330674,6.972116654,5.940470653,5.33591806,8.172664704,7.899646728,4.824116219,6.599200093,6.786120804,3.309662022,3.203946212,5.22323483,2.805961949,7.241649695,4.5491925,6.632934077,3.797340706,4.049648352,4.600704225,5.452403776,7.644105087,5.566904632,9.58273865,6.614582859,6.645430567,7.375752916,3.871141474,7.760127743,6.89459904,4.917604267,2.840964904,5.350759435,10.95947074,9.162649199,8.085746213,6.399735082,6.199895528,4.976433312,3.862008345,9.104145161,5.674381823,4.354713715,9.728588766,6.637099967,4.720265921,6.33271809,3.723589509,3.303627919,7.319439188,3.482396009,6.12229656,7.896650975,5.581492432,5.469392802,5.694375972,6.672761469,4.880886697,4.399228101,4.957673889,5.088638317,6.552703195,8.744109211,6.793220681,7.071663767,7.559733041,3.312530042,3.543016222,7.872806434,7.470388025,5.022026682,4.348198005,8.001656691,11.85646073,5.343091052,8.557414291,9.167196854,4.288914151,7.377184724,7.487737106,5.442444994,6.355095009,4.108549377,7.288635251,7.344732854,6.69811062,6.531280015,5.329835047,4.846857606,7.590066424,7.519792631,5.784006182,4.623531339,6.82739825,5.745104082,6.635570037,5.055519253,6.991743628,3.740791305,4.170299608,4.345832632,5.115020392,4.10168234,4.689442188,8.524494253,7.737401336,8.761558486,3.654415604,5.633042537,7.239442431,5.727270498,7.11948776,8.109506746,4.285571371,4.915378957,6.501545966,9.245848921,6.504262074,6.922767879,4.375081895,7.310128484,6.902226955,4.159069574,8.001068376,8.939555736,3.853558719,3.562980517,5.196705789,7.261156649,7.236458354,5.893593935,7.341291198,6.890754237,9.640526226,7.92677583,5.093143301,7.865701582,5.59285879,4.009982393,7.663269731,11.36604902,6.506964336,6.573844584,6.009006413,8.593547287,6.397044303,6.918388349
"KP-4","pancreas","pancreas",6.179939046,5.737881486,7.095824937,5.254164656,7.311203784,8.872332285,5.336529483,6.373255059,5.416237875,8.195836391,8.99438721,8.242825591,8.78580815,7.688771282,5.680665947,3.642922027,6.149859953,3.435767192,8.089400477,3.548457132,3.744055701,9.195568925,5.348410225,3.914945771,3.808737292,5.365711886,5.236894211,4.165107753,5.856213749,6.422407067,5.147120718,8.926727866,4.502107136,6.352002226,9.592506778,3.542882762,8.656888734,5.444347214,3.715506905,6.536226134,6.624784789,3.69633768,3.56482333,5.952212994,4.903882696,3.604942073,2.932621607,3.661923211,2.914697898,6.553870827,5.741839484,5.404200037,4.061225107,5.252994412,4.243283047,4.852575668,11.06177602,6.443895341,5.766569729,5.847315536,6.400856177,8.29201718,5.103713695,10.21265837,5.046302542,5.489003619,2.828334015,6.288598973,10.83320727,8.787499663,6.575724655,4.615349378,3.259641812,5.123739612,5.601216686,11.06044964,4.74014294,4.415174621,7.708059189,6.038755527,4.343838275,4.469423273,3.008236411,5.462491994,8.022640333,4.403712626,5.196220354,5.185553493,3.277143061,6.669671951,6.428927407,7.33171446,4.066252265,4.292264157,5.759318197,3.341788448,4.139157023,8.609401735,4.454954395,6.14553472,8.335656467,3.617523416,3.414002868,7.314260594,5.451705579,6.155605641,5.054632864,9.927948389,8.646094167,3.69334135,8.522193517,9.609837426,6.720852381,6.955965293,7.708248158,5.93656215,6.193443458,5.439161119,7.276633063,5.779227188,5.787072671,3.784064495,5.38795924,3.647573485,4.425325228,7.170228978,5.099250198,8.685010232,10.74546864,4.779250832,8.137985288,5.399925949,5.902504659,3.78551616,5.360540698,3.274733807,3.195044333,6.749861899,6.998384959,7.729430893,8.315489791,10.90367484,2.9202702,6.540104284,7.862193253,5.339385088,6.719858183,6.823467181,3.620512098,3.200631931,5.164410898,6.521316956,6.193401898,4.821981623,6.09263591,8.157808357,8.21965746,4.286756219,5.691358183,6.825068525,4.02718726,3.232851965,4.912474676,6.80641634,6.615461993,2.946576883,6.077604058,5.327142209,2.889609898,6.054092735,6.569452545,7.853964037,7.338900471,3.520050391,5.747603294,7.645155211,6.93432966,6.790554292,4.582994364,7.975791754,6.093117458,5.196182867
"MIA-PaCa-2","pancreas","pancreas",7.772069341,7.550016368,7.854235043,9.984076495,4.840749715,6.415668125,6.204303009,8.890493235,4.920953369,7.794868206,9.539685737,5.81070042,9.365155298,6.501314853,3.94821868,3.464949712,5.397435827,3.832977123,9.502554794,2.937179318,6.92118745,7.255652956,3.78337093,4.12376069,3.182330841,6.480548184,9.019758487,6.417344316,6.219510915,4.091219811,4.88626268,6.854413162,3.575578279,4.644979719,9.638438905,4.079533403,3.7287108,4.807505728,3.873615334,5.757315231,8.177212917,4.027158053,7.346763673,3.770420156,6.113636579,3.72650537,3.336406015,3.455115953,3.4786046,4.345088192,4.611747449,4.572553787,10.63303696,4.087697497,4.801090601,3.494086638,8.294718369,3.967520153,3.252030208,4.628084512,6.405349492,9.752127406,4.547517525,7.81141241,5.866300232,5.36974537,3.294182993,4.947541865,3.641133255,9.147119584,6.113054453,4.473537046,3.013229707,4.191699313,3.262646095,10.98822697,4.564348912,4.294643161,7.830246075,6.110448074,4.709714909,9.399739097,2.974396205,3.465683468,8.674224901,3.554201236,4.781960423,4.220472749,3.283114859,3.717689255,4.128083413,5.77183474,5.311166936,3.82096035,4.232043989,4.088714304,6.650564486,8.443861737,3.627369347,5.063813191,4.505195645,3.662687891,3.701951049,7.764387776,6.129399335,5.843845645,4.738168155,7.96950144,9.081466742,4.379627767,9.205110006,8.898990008,5.370099432,5.356535989,8.11964487,5.165044675,5.872091294,4.887727469,5.917886288,4.506717692,4.695097448,8.565161266,3.654033325,4.187730632,3.825256943,10.63060673,4.044495303,5.032452819,6.498620878,3.293865151,6.570793107,4.700729512,5.95914329,3.656019477,5.424972422,4.594935852,5.345838721,6.906340742,3.087894514,7.499841272,9.216532441,10.38744265,2.724502179,4.644849824,7.969980743,3.696440116,4.9140768,6.145615208,4.332711652,3.511035612,7.667003541,6.381484444,6.911332631,6.15965456,5.556102484,5.372035128,7.127484749,3.691179969,6.93161096,8.640976471,3.714053246,4.082678772,3.265736348,5.558086356,6.212738524,3.595544081,7.562134598,5.074649605,5.070705265,6.986485638,6.490234232,9.421112761,5.929185436,3.295101481,8.289917985,10.28318168,6.191215833,7.442120414,4.757823297,8.239670771,5.168683745,7.037139521
"MZ1-PC","pancreas","pancreas",7.38906846,7.096824531,7.331959628,3.014317675,5.914144727,7.504695492,7.280873869,7.534179707,3.420514809,7.441234764,7.926309735,6.807073152,6.467348151,7.671533014,6.922007999,8.939421971,5.817508735,6.994232621,9.05303111,4.643145695,7.137238596,8.245377017,4.443885234,4.99552646,10.37615606,6.657182222,6.005976316,3.366636145,2.986635185,7.47433079,6.56693649,8.796764484,7.282540881,3.203693677,8.225283308,6.751842879,8.053212023,3.411180881,2.980320496,5.598764499,8.619468978,4.884178321,6.218063122,3.317315079,7.907151638,5.658751901,4.173758305,4.905940862,8.886966297,9.765490761,7.019308177,5.504522813,9.85943724,5.584310689,4.494241043,5.023944182,4.005822504,7.353413917,10.28820666,6.058651116,9.649976981,8.853732336,4.866093101,8.799432069,6.06979296,7.702291778,6.234024061,7.822415357,11.47294,9.676039014,5.073317649,3.59566483,5.172901044,4.257879022,6.13747378,10.23758534,8.042437924,8.676698674,9.861489155,7.402121854,5.179519314,5.409492029,3.052951605,3.321291313,6.798909392,10.28512736,5.351491681,7.95886593,4.880909013,5.368913526,6.042839233,8.039990261,5.475082935,10.4505327,3.563493107,7.491716211,7.795228384,8.498311613,3.106415246,7.849677723,6.406010888,6.589798122,7.288169535,8.25450122,6.433795426,6.883515776,5.860129616,9.132930468,10.01112248,5.056229713,8.094269899,10.30585081,5.475435999,7.302053989,7.475449748,9.150697044,4.948843154,11.54392992,8.4687631,7.400685669,8.345116305,9.460818465,4.176887626,5.551724649,7.750740736,10.84877713,7.105784915,7.857615941,9.193733825,3.037440494,7.353025976,6.248486617,5.246204925,6.752920249,7.41322624,3.513876271,3.32771542,6.535190642,3.829210465,6.470803915,10.27877606,8.31704913,10.02732617,9.368629082,9.248518091,3.829646216,9.20742638,5.771357841,4.363602342,4.923763861,5.053925239,3.835278268,7.201895669,5.931255603,4.269073289,10.26097269,8.433211358,5.792837927,5.00927871,3.510773147,4.665144296,3.468648696,6.262692867,8.011261181,7.946524003,6.955841948,5.804590091,5.092200875,3.815904093,6.881540077,6.13058794,7.600413281,6.907202137,3.015781599,5.865114548,10.10268785,3.380415509,6.978882388,3.565246177,3.032953483,4.985447506,7.039505477
"PA-TU-8902","pancreas","pancreas",6.077874999,7.316357741,7.415112561,8.386505249,8.049801169,5.40530853,9.294795113,7.694676925,6.186555606,5.294185405,8.556631815,8.815729857,7.236720277,7.701345745,4.504691959,7.75733582,5.336501632,6.416081964,8.683637059,4.573844567,8.654388283,6.514171996,4.133733795,5.767569073,10.76661663,6.099873879,6.629941096,4.493377925,8.20601967,9.778037612,7.108043842,8.503204409,3.22604474,3.53988312,10.05992461,9.175032351,5.547106531,6.697541809,4.678391292,4.931111983,8.286069135,3.473702102,7.664526436,3.480147912,7.603708952,7.842770763,5.00290694,4.179708945,4.555790334,8.402584505,3.602605603,3.843890596,5.524559503,4.928345534,3.954334475,3.461329055,3.709473741,6.081985943,6.050400319,4.506146966,6.144708942,8.270495664,4.367013151,7.353258623,5.517460474,4.931287112,3.228587782,7.254069551,11.3595898,10.03231234,3.487038578,3.424389327,6.039081265,3.694179593,4.952010268,3.346021506,7.826223975,5.728038419,7.513731017,9.070468078,5.562053834,6.576581714,2.907143156,3.48016402,8.163440562,6.893532862,3.551745708,8.519802326,4.0365671,6.192210065,3.584939527,7.391566342,6.027110049,11.04622149,3.325298587,4.588758435,6.561833995,9.241464681,6.641003271,8.044628068,9.709611412,3.093323061,8.165328022,9.348914243,7.496965473,3.751643534,4.97554804,8.53825337,10.88767597,6.158746813,9.060472751,11.15063473,7.700491195,7.813790582,6.062777014,5.123109122,7.9550731,9.400892005,7.684156999,7.225756897,8.189057072,8.457288003,6.938556006,6.587536779,7.733531755,11.44135462,6.825823634,5.246552744,8.296196818,5.773711592,7.733016502,6.038520572,6.32048946,4.999320487,8.174609065,4.421423148,3.94282617,4.697836185,2.908600864,6.558612502,8.875733108,2.74807429,7.808397803,7.338789107,8.937023337,3.963936916,7.759834502,8.385218995,3.910837942,5.077852003,6.861617976,8.505444236,6.522838533,7.905353303,5.57789703,9.631424266,7.477093309,4.567364947,6.433464344,9.256248245,9.770970363,3.574233571,5.045840974,7.214139903,5.883460904,4.138962912,7.671066794,7.07713124,3.459989283,7.353563793,4.525161112,8.36109201,5.700555425,5.448670966,7.245041972,11.39426181,3.48192169,4.396188147,4.151290247,8.968764271,4.536953719,6.344002571
"PA-TU-8988T","pancreas","pancreas",6.278561969,7.244971469,6.824442141,2.897358653,8.468518568,8.573430161,7.096881235,8.021123557,4.320634973,8.04593867,11.45955746,8.165859354,8.734172097,7.972481646,3.583809901,6.146455377,5.886776966,4.294212191,9.482078725,3.12972199,3.689651124,7.700065723,4.006869962,4.05218347,7.203740686,6.809598592,7.217519272,3.386193299,7.003824144,7.219807506,4.545476749,9.575893415,4.542581987,5.02786173,7.28957808,6.17128979,5.705772907,6.012951826,6.031591061,7.273266991,9.661155374,5.156569267,7.180539212,3.759810655,6.032928062,5.308302403,3.018105676,3.653122408,2.862426453,8.589518507,4.352285051,6.233170134,3.298028067,4.791252069,4.765235905,4.985093637,3.397809007,6.574111807,5.02775957,6.544996111,7.57420398,7.030191339,3.915681443,6.162836954,6.41003014,7.261831855,3.03052566,5.244501902,10.05044827,8.410926294,8.740711962,3.197578256,3.305078039,5.040258851,7.93446957,7.94285513,3.458689224,5.378660024,7.009049283,5.876421529,5.411272119,5.841530327,3.399212689,3.220492424,5.41047595,4.133781648,6.926185807,7.074757122,3.137707856,4.78323518,4.483960107,6.457832265,5.625400326,8.807085282,5.903365385,5.59643512,8.129150844,9.895414777,5.517122206,8.550979089,9.780764244,3.667829309,7.025047901,8.919353229,7.302276444,6.182797238,5.100716777,8.213864278,4.407762682,6.683219319,7.721951149,9.436987518,5.173682786,10.39824118,6.862362542,4.160247908,6.140381131,5.859355193,6.239451242,5.571263949,4.171669309,7.801705512,8.007488171,4.073777802,4.256309797,8.92954698,6.756895941,9.210127706,9.021150445,5.691953927,7.924098882,5.562270387,7.021051076,3.694858833,7.518075904,3.54705646,3.682415669,4.080856877,3.227097772,8.261940671,8.569121235,9.796135323,4.910130523,6.009272795,7.396220514,3.831821131,3.482684145,7.805713946,3.636117161,3.454772644,4.548084117,6.709819586,5.659494969,7.6371005,7.296422702,5.009101763,7.775610756,3.624064943,6.161527484,8.14901785,6.296685286,3.574087222,5.465096035,7.18646403,8.022499802,5.071628275,6.191065338,6.501443512,4.287273432,8.15796605,6.797826413,8.363737244,9.650281275,6.166246445,6.593268783,5.772974237,5.966974173,5.378379647,4.746412795,7.847812673,5.301124022,6.047804024
